lat,lon
40.7715,-73.9485
40.7219,-73.9987
40.7409,-74.0075
40.7246,-73.9836
40.7211,-74.0002
40.7524,-73.9749
40.7714,-73.9565
40.7501,-73.9948
40.7744,-73.9457
40.7721,-73.9501
40.751,-74.0041
40.7558,-73.9908
40.7878,-73.9731
40.7419,-74.0044
40.7642,-73.9688
40.7639,-73.9751
40.7357,-73.9931
40.7595,-73.9724
40.7487,-73.9844
40.7691,-73.9812
40.7304,-74.0069
40.7739,-73.9814
40.722,-73.9934
40.7496,-73.9757
40.7565,-74.0015
40.7733,-73.9592
40.7825,-73.9808
40.7512,-74.0065
40.7567,-74.0014
40.7213,-73.988
40.7288,-74.0053
40.7547,-73.986
40.7406,-73.9914
40.7649,-73.9763
40.7642,-73.9544
40.727,-73.9889
40.74,-73.9949
40.7408,-73.9974
40.7712,-73.9615
40.7305,-74.0047
40.7588,-73.9676
40.7362,-73.9947
40.7269,-73.9889
40.7355,-73.989
40.7199,-74.0058
40.7198,-74.0069
40.8232,-73.9425
40.7484,-73.9782
40.735,-74.0025
40.7483,-74.0055
40.7519,-73.9714
40.7355,-74.0043
40.7385,-73.9997
40.7141,-74.0094
40.7782,-73.9486
40.8327,-73.9253
40.7796,-73.9759
40.7817,-73.9758
40.7536,-73.9813
40.7045,-74.0059
40.741,-73.9884
40.7367,-73.9889
40.7813,-73.981
40.7063,-74.0045
40.7154,-73.99
40.7677,-73.9809
40.7521,-74.005
40.7141,-74.0143
40.8138,-73.946
40.7686,-73.9579
40.7549,-73.9714
40.7368,-73.9958
40.7287,-74.0016
40.7481,-73.9878
40.743,-74.0076
40.7702,-73.9576
40.7581,-73.9857
40.7342,-73.9868
40.7401,-74.0059
40.7038,-74.0072
40.7562,-73.9703
40.7099,-74.0122
40.7293,-73.9959
40.7228,-73.983
40.7538,-73.9992
40.7262,-73.9986
40.7223,-73.9832
40.7506,-73.9789
40.7544,-73.9844
40.7311,-73.991
40.7498,-73.9773
40.7243,-73.9794
40.7845,-73.9557
40.7607,-73.9685
40.7554,-73.9795
40.7774,-73.955
40.7151,-73.9833
40.7487,-73.9924
40.7789,-73.9821
40.7642,-73.9762
40.7893,-73.9785
40.7346,-74.0096
40.7581,-73.9945
40.7677,-73.9578
40.7446,-73.9761
40.7585,-73.9751
40.7643,-73.9832
40.771,-73.9835
40.7472,-73.9854
40.7214,-73.9817
40.7513,-73.9755
40.7342,-74.0063
40.745,-73.9786
40.7404,-74.004
40.7411,-73.9897
40.7511,-74.0063
40.7214,-73.9819
40.7816,-73.9786
40.7514,-73.9936
40.7596,-73.9723
40.776,-73.9822
40.7748,-73.9831
40.773,-73.9894
40.7546,-73.9876
40.7588,-73.9855
40.7404,-74.0058
40.7468,-74.002
40.7628,-73.9775
40.7286,-74.0052
40.7725,-73.9815
40.7567,-73.9672
40.7395,-74.0026
40.756,-73.977
40.7399,-74.0062
40.7397,-74.0023
40.7422,-73.9796
40.8688,-73.9316
40.7529,-73.9798
40.7665,-73.982
40.7243,-74.0021
40.7702,-73.9646
40.7084,-74.0119
40.7954,-73.9728
40.7255,-73.9766
40.7616,-73.9748
40.7549,-73.9753
40.7211,-73.9829
40.7749,-73.9897
40.7096,-74.0039
40.7281,-73.9936
40.7403,-74.0057
40.732,-73.9967
40.7305,-73.98
40.7279,-74.0073
40.7859,-73.9529
40.7485,-73.9742
40.7737,-73.9581
40.738,-73.9901
40.7679,-73.9914
40.7365,-74.0018
40.7523,-73.9874
40.738,-73.9754
40.7419,-73.9926
40.7254,-74.0038
40.7151,-74.0101
40.7236,-74.0017
40.7969,-73.949
40.7742,-73.9632
40.7236,-74.0028
40.741,-74.0076
40.7389,-73.9947
40.733,-73.9902
40.7182,-74.0087
40.7288,-74.0053
40.731,-74.0068
40.7483,-73.9887
40.7784,-73.9628
40.7524,-73.9998
40.7021,-74.0114
40.7298,-73.9897
40.7521,-73.9771
40.7596,-73.96
40.7502,-73.9945
40.7414,-73.9939
40.7607,-74.0029
40.7372,-73.9784
40.8627,-73.9253
40.7235,-74.0033
40.7613,-73.979
40.7397,-74.0063
40.7799,-73.9554
40.7442,-73.9833
40.7581,-73.9623
40.7611,-73.9793
40.771,-73.9922
40.7438,-73.997
40.7377,-73.9901
40.7766,-73.9893
40.771,-73.9491
40.7438,-73.989
40.7352,-74.0012
40.7716,-73.951
40.7624,-73.9723
40.7595,-73.9744
40.7459,-73.9866
40.7647,-73.9624
40.739,-73.9945
40.7401,-74.006
40.7313,-73.9748
40.7408,-73.9925
40.7631,-73.9818
40.7412,-73.9977
40.7454,-74.0007
40.7248,-74.0007
40.7319,-73.9997
40.7811,-73.9777
40.7586,-73.9893
40.7522,-73.9821
40.7621,-73.9679
40.7356,-74.0076
40.7495,-73.9951
40.7523,-73.97
40.7637,-73.9713
40.7223,-73.9839
40.7529,-73.9874
40.7947,-73.9625
40.7273,-74.0028
40.7239,-73.9969
40.7841,-73.9745
40.7269,-73.9889
40.7556,-73.9664
40.729,-74.0088
40.7713,-73.9594
40.7587,-73.964
40.732,-73.9882
40.7465,-73.9801
40.7076,-74.0056
40.7634,-73.9597
40.7635,-73.9793
40.7182,-73.9989
40.7723,-73.9498
40.7202,-74.0101
40.7281,-74.002
40.7838,-73.9524
40.734,-73.9928
40.7603,-73.9755
40.7243,-73.9756
40.7546,-73.9934
40.7154,-74.0021
40.7345,-73.9947
40.8007,-73.9618
40.7225,-73.9971
40.7242,-73.9977
40.7314,-74.0079
40.7145,-73.9981
40.7716,-73.9489
40.7308,-73.9759
40.7224,-74.0052
40.7941,-73.9746
40.7206,-73.9898
40.7117,-74.0069
40.7156,-74.0134
40.7501,-73.994
40.7503,-73.9945
40.7291,-73.9794
40.7603,-73.9806
40.7823,-73.9805
40.7363,-73.9844
40.7615,-73.973
40.7685,-73.9593
40.7261,-73.9895
40.7612,-73.9943
40.7207,-73.9905
40.723,-73.9988
40.7153,-74.0022
40.7311,-73.9901
40.7559,-73.9727
40.8126,-73.9388
40.7407,-73.9981
40.7684,-73.9844
40.7563,-73.9905
40.7464,-73.9953
40.7651,-73.9636
40.7543,-73.9902
40.7418,-73.9852
40.7649,-73.998
40.7654,-73.9719
40.7439,-73.9905
40.7604,-73.9818
40.7556,-73.9921
40.7492,-73.9882
40.7101,-74.0128
40.7742,-73.9491
40.732,-73.9965
40.7621,-73.9914
40.7694,-73.992
40.7673,-73.9883
40.7073,-74.0075
40.785,-73.9762
40.7593,-73.9944
40.7017,-74.0125
40.7313,-74.0048
40.7553,-73.9738
40.7371,-73.9865
40.7284,-73.9908
40.7559,-73.9753
40.7268,-73.9945
40.7412,-73.9924
40.7523,-73.9933
40.7264,-73.9992
40.7195,-74.0103
40.7651,-73.9839
40.7457,-74.0053
40.7956,-73.9501
40.762,-73.9736
40.7306,-73.983
40.7648,-73.9766
40.7655,-73.9832
40.769,-73.9528
40.7563,-73.9784
40.7591,-73.978
40.7577,-73.9754
40.7159,-74.0124
40.7691,-73.9695
40.7634,-73.9673
40.7451,-73.9863
40.71,-74.011
40.7546,-73.9794
40.7179,-73.9857
40.7548,-73.9841
40.7563,-73.9825
40.7288,-73.9951
40.7201,-73.9936
40.7579,-73.9893
40.79,-73.9522
40.763,-73.9738
40.7529,-73.9817
40.7579,-73.9893
40.7627,-73.9765
40.76,-73.9953
40.7553,-73.9897
40.7714,-73.9596
40.726,-74.0039
40.7429,-73.9948
40.7559,-73.9752
40.7457,-74.0092
40.7563,-73.9745
40.7546,-73.9954
40.7411,-74.0018
40.7705,-73.9685
40.7325,-73.9969
40.7656,-73.9535
40.7275,-73.9868
40.7395,-73.999
40.7155,-74.0061
40.7551,-73.973
40.751,-74.0055
40.7582,-73.9707
40.7482,-73.9735
40.7437,-74.0072
40.7411,-73.9899
40.744,-73.9857
40.7225,-73.9937
40.7488,-73.9706
40.725,-73.9972
40.7236,-74.0027
40.7637,-73.9769
40.751,-73.9744
40.7588,-73.9887
40.7773,-73.9752
40.7553,-73.9866
40.7542,-73.9855
40.705,-74.0072
40.7183,-73.9936
40.7155,-74.0117
40.7423,-73.9989
40.7988,-73.9637
40.7255,-74.0067
40.7654,-73.9582
40.7054,-74.0045
40.7266,-73.9891
40.7259,-74.003
40.7484,-73.9904
40.7495,-73.9818
40.7437,-73.983
40.7221,-73.9952
40.7486,-73.9732
40.7634,-73.9692
40.7561,-73.9645
40.7618,-73.9788
40.7554,-73.9751
40.7627,-73.9721
40.7529,-73.9929
40.7472,-74.0019
40.7195,-74.0062
40.7512,-73.998
40.7502,-74.0042
40.7241,-73.9807
40.7592,-73.981
40.7533,-73.9647
40.73,-74.0083
40.7245,-73.9997
40.7103,-74.0095
40.7459,-73.9881
40.7511,-73.9915
40.7519,-73.9865
40.7606,-73.9662
40.7593,-73.9737
40.752,-73.9899
40.7489,-73.9726
40.761,-73.9754
40.7579,-73.9892
40.7027,-74.0141
40.7501,-73.9834
40.7206,-73.9857
40.7692,-73.9811
40.703,-74.0144
40.7592,-73.9726
40.7634,-73.9816
40.7671,-73.9702
40.7353,-74.0007
40.716,-74.0015
40.7614,-73.971
40.7399,-73.9908
40.7607,-73.9722
40.7467,-73.9837
40.751,-73.9746
40.752,-73.982
40.7509,-73.9942
40.7157,-73.9932
40.7646,-73.9808
40.7508,-74.0018
40.7357,-74.0067
40.7652,-73.953
40.7424,-74.0043
40.7709,-73.9612
40.7354,-73.9921
40.7024,-74.0127
40.7599,-73.9751
40.7563,-73.9942
40.7683,-73.9527
40.7452,-73.9844
40.7289,-73.9848
40.7887,-73.9713
40.7755,-73.9603
40.7268,-73.9796
40.7778,-73.9536
40.7545,-73.9734
40.7447,-73.9949
40.7588,-73.9816
40.7237,-74.0015
40.73,-74.0034
40.7181,-73.9895
40.7317,-74.0014
40.7326,-73.9857
40.7469,-73.9914
40.7462,-73.9966
40.7544,-73.9995
40.7065,-74.0087
40.7674,-73.955
40.7308,-73.993
40.7861,-73.9754
40.706,-74.0096
40.7665,-73.9688
40.7111,-74.0061
40.8035,-73.9356
40.7684,-73.9602
40.7409,-74.0074
40.8004,-73.9549
40.7402,-74.0057
40.8181,-73.9604
40.7603,-73.9779
40.7662,-73.9517
40.7421,-74.0006
40.7389,-74.0026
40.7573,-73.9779
40.7757,-73.9616
40.7208,-74.01
40.7742,-73.9632
40.7421,-73.9934
40.7254,-74.0016
40.7421,-73.9852
40.7887,-73.9749
40.7152,-74.0066
40.7465,-74.0097
40.7745,-73.9821
40.7399,-73.9932
40.7599,-73.9721
40.7159,-74.0121
40.7445,-73.9761
40.7415,-73.9938
40.7189,-73.9896
40.7256,-74.0055
40.763,-73.9782
40.759,-73.994
40.7573,-73.9717
40.788,-73.98
40.7456,-73.9845
40.7525,-73.9825
40.7513,-73.9755
40.7547,-73.9661
40.7546,-73.9713
40.7611,-73.969
40.7553,-73.9735
40.7576,-73.9713
40.7307,-73.99
40.7038,-74.0082
40.7761,-73.9561
40.7736,-73.9663
40.717,-74.0146
40.7601,-73.9964
40.721,-74.0101
40.7169,-74.0127
40.7744,-73.9456
40.7642,-73.9557
40.7484,-73.9787
40.7412,-73.9964
40.7363,-74.0078
40.786,-73.9427
40.7663,-73.9783
40.78,-73.9589
40.7403,-73.9905
40.7304,-74.0086
40.7416,-73.9833
40.7152,-74.0077
40.7502,-73.9808
40.7617,-73.9847
40.7716,-73.965
40.7455,-73.9907
40.8278,-73.9256
40.7268,-73.9918
40.7448,-74.005
40.7582,-73.9602
40.7615,-73.97
40.7409,-74.0084
40.7598,-73.9814
40.7841,-73.9827
40.7256,-73.9969
40.72,-74.0087
40.7721,-73.947
40.7077,-74.0102
40.7173,-74.0122
40.7323,-73.9949
40.7367,-73.9889
40.7676,-73.9654
40.7582,-73.989
40.7227,-74.0046
40.7016,-74.0124
40.742,-74.0009
40.7511,-73.982
40.7619,-73.9872
40.7611,-73.9579
40.7623,-73.9744
40.7317,-73.9894
40.8026,-73.9641
40.778,-73.9526
40.7628,-73.9725
40.7475,-73.9845
40.734,-73.9927
40.7343,-73.9899
40.7476,-73.9845
40.7434,-73.9936
40.7186,-73.9967
40.7984,-73.9727
40.745,-73.9725
40.7671,-73.9797
40.7645,-73.9687
40.7065,-74.0097
40.7354,-74.0041
40.7582,-73.9922
40.7498,-73.9837
40.7318,-74.001
40.7334,-73.9898
40.7366,-73.9889
40.7623,-73.9607
40.7071,-74.0046
40.7494,-73.9869
40.7452,-73.9766
40.7531,-73.9929
40.7066,-74.0092
40.7508,-74.0037
40.7641,-73.9828
40.7382,-74.0056
40.7299,-73.987
40.7499,-74.0052
40.7783,-73.985
40.7649,-73.9687
40.7399,-74.0061
40.7444,-73.9771
40.7434,-73.9851
40.8077,-73.9582
40.7424,-74.0043
40.7476,-74.0038
40.7399,-73.995
40.7288,-74.0005
40.7179,-74.0081
40.7263,-73.9841
40.7237,-73.9853
40.7576,-73.9621
40.7311,-73.9741
40.7264,-74.0056
40.7774,-73.9635
40.7587,-73.9618
40.7281,-73.9881
40.7932,-73.9673
40.8114,-73.9447
40.7569,-73.9937
40.7132,-74.0073
40.7579,-73.9603
40.7473,-73.9811
40.734,-74.0049
40.7633,-73.9963
40.747,-73.9743
40.7362,-73.9789
40.7605,-73.9846
40.7198,-74.0004
40.7748,-73.9509
40.7681,-73.9566
40.7517,-74.0039
40.7662,-73.982
40.7706,-73.9809
40.7561,-73.9749
40.7254,-73.998
40.7057,-74.0083
40.7393,-74.0016
40.7716,-73.9827
40.7044,-74.0073
40.7571,-73.987
40.7441,-74.0085
40.7285,-73.9945
40.7676,-73.9808
40.7387,-73.9886
40.7462,-73.9841
40.7676,-73.9809
40.7376,-74.0088
40.7293,-73.9901
40.7376,-74.0091
40.7803,-73.9595
40.7411,-74.0015
40.7635,-73.9789
40.7777,-73.9433
40.755,-73.9771
40.732,-73.9882
40.7535,-73.9745
40.7431,-73.989
40.7489,-74.0051
40.7305,-73.9863
40.7659,-73.9692
40.7565,-73.9642
40.7611,-73.9756
40.8063,-73.9577
40.7597,-73.9843
40.725,-74.0018
40.7491,-73.9821
40.7765,-73.9892
40.7272,-73.9797
40.7339,-73.981
40.795,-73.9762
40.7351,-73.991
40.7625,-73.9722
40.7464,-74.0033
40.7052,-74.0074
40.7722,-73.9901
40.7929,-73.9408
40.7743,-73.9483
40.7808,-73.9829
40.7808,-73.9565
40.7439,-74.0064
40.7542,-73.9984
40.75,-73.9877
40.7591,-73.9843
40.7406,-74.0056
40.7624,-73.9787
40.7659,-73.9611
40.7122,-73.9993
40.8001,-73.9454
40.7618,-73.9773
40.7618,-73.975
40.7673,-73.9825
40.7275,-74.0032
40.7667,-73.9659
40.7634,-73.9736
40.7759,-73.9526
40.7542,-73.9978
40.7323,-73.9765
40.7444,-73.996
40.7619,-73.9756
40.7688,-73.9676
40.7581,-73.9644
40.7355,-73.9917
40.7457,-73.9896
40.7136,-73.9985
40.7612,-73.9712
40.8003,-73.9549
40.7524,-73.9959
40.7194,-73.9998
40.7718,-73.9887
40.7437,-73.9771
40.7742,-73.9453
40.7304,-73.9825
40.726,-74.0091
40.7093,-74.0091
40.7753,-73.9835
40.7401,-74.0035
40.7758,-73.9899
40.754,-73.9855
40.7324,-74.0065
40.7667,-73.9533
40.7597,-73.9957
40.7584,-74.0007
40.7552,-73.9829
40.7627,-74.0013
40.717,-74.0063
40.72,-73.9952
40.7406,-74.0056
40.7549,-73.984
40.7635,-73.9965
40.7666,-73.9915
40.7811,-73.9553
40.7585,-73.9692
40.7579,-73.9733
40.7445,-73.9823
40.7384,-74.0038
40.7651,-73.9615
40.7378,-73.9866
40.7359,-73.9911
40.7582,-73.9764
40.7403,-73.9923
40.7668,-73.987
40.7444,-74.0066
40.7633,-73.9594
40.7404,-73.9894
40.7558,-73.9858
40.7514,-73.9979
40.7323,-74.0077
40.7593,-73.9816
40.7442,-73.9888
40.7552,-73.9753
40.7383,-73.9932
40.7343,-73.9914
40.7056,-74.008
40.7692,-73.9615
40.8067,-73.9611
40.7023,-74.0133
40.795,-73.9762
40.7416,-73.9952
40.8251,-73.9287
40.7666,-73.9791
40.7707,-73.9564
40.7876,-73.9788
40.7278,-73.9959
40.7217,-73.9935
40.7624,-73.9834
40.7647,-73.9758
40.7202,-73.9919
40.7409,-74.007
40.7227,-73.9925
40.7539,-73.996
40.7648,-73.9705
40.7271,-74.0018
40.7533,-73.9961
40.7517,-73.982
40.7518,-73.9769
40.7394,-73.9896
40.7642,-73.9732
40.7409,-73.992
40.7282,-73.988
40.745,-74.0087
40.7498,-73.9781
40.7867,-73.9756
40.7078,-74.0091
40.8117,-73.9407
40.7726,-73.9494
40.7558,-73.9713
40.7433,-73.9886
40.7771,-73.9521
40.7052,-74.0076
40.7609,-73.978
40.7193,-74.0059
40.7468,-73.9934
40.7184,-73.9892
40.7458,-73.9706
40.8049,-73.9526
40.7779,-73.9762
40.7817,-73.9758
40.7198,-74.0074
40.7451,-73.9889
40.7575,-74.0009
40.7525,-73.9863
40.7662,-73.983
40.7727,-73.9466
40.7644,-73.9699
40.744,-74.0068
40.7647,-73.9683
40.7619,-73.9594
40.7481,-73.9933
40.7984,-73.9728
40.7469,-73.9816
40.7185,-74.0042
40.7451,-73.9949
40.7527,-73.9831
40.7521,-73.9776
40.7161,-74.0042
40.7567,-73.9825
40.7527,-73.9856
40.7367,-74.0056
40.758,-73.9746
40.7554,-73.9877
40.7522,-73.9875
40.734,-73.9885
40.7635,-73.9715
40.756,-73.9647
40.7619,-73.9707
40.7638,-73.9734
40.7454,-73.9717
40.7499,-73.9814
40.7157,-74.0154
40.7797,-73.9618
40.7632,-73.972
40.7281,-74.0052
40.7524,-73.9841
40.7642,-73.9613
40.744,-74.0067
40.7528,-73.9658
40.7331,-73.9923
40.7793,-73.9546
40.7663,-73.9897
40.8324,-73.9257
40.759,-73.9684
40.7162,-74.0145
40.7216,-73.9977
40.7141,-73.9974
40.772,-73.9632
40.7575,-73.9746
40.7632,-73.9763
40.7458,-73.9781
40.7199,-74.0003
40.7573,-73.9681
40.71,-74.0075
40.7433,-73.9862
40.7574,-73.9753
40.722,-74.0018
40.7628,-73.9832
40.7469,-73.9848
40.7428,-73.9857
40.7551,-74.0062
40.7913,-73.9777
40.7716,-73.9571
40.765,-73.9636
40.7827,-73.9772
40.7179,-74.0073
40.7199,-74.0003
40.7658,-73.9785
40.7852,-73.9556
40.745,-74.0035
40.7726,-73.9473
40.722,-73.9965
40.7682,-73.9589
40.7786,-73.9552
40.7857,-73.9702
40.7508,-73.9805
40.7213,-73.9877
40.7811,-73.9553
40.7454,-73.9795
40.7078,-74.0069
40.7278,-73.9839
40.7829,-73.9819
40.7623,-73.9821
40.7349,-73.9881
40.7404,-73.9901
40.7246,-73.9936
40.7471,-73.9834
40.7608,-73.9669
40.7431,-73.9914
40.7456,-73.9891
40.7656,-73.9638
40.7443,-73.9876
40.7656,-73.9707
40.8253,-73.938
40.7472,-73.9935
40.7142,-74.0085
40.7203,-73.9847
40.7675,-73.9563
40.7284,-73.9996
40.7336,-73.994
40.7398,-74.0007
40.7704,-73.9646
40.7388,-74.0086
40.7587,-73.9934
40.7636,-73.9812
40.7625,-73.9708
40.7839,-73.9562
40.7284,-73.989
40.7408,-74.0076
40.7831,-73.9465
40.7618,-73.9791
40.7191,-73.9901
40.7097,-74.0151
40.808,-73.9452
40.7616,-73.9706
40.7915,-73.9524
40.7325,-74.0097
40.7315,-73.9823
40.7554,-73.9815
40.7294,-74.0023
40.7734,-73.9624
40.7451,-73.9862
40.7651,-73.9749
40.7386,-73.9977
40.7821,-73.9795
40.7598,-73.9686
40.7785,-73.9771
40.7503,-73.9719
40.7222,-73.9995
40.7563,-73.9725
40.7763,-73.9601
40.7568,-73.9765
40.7334,-73.9971
40.7621,-73.9725
40.7993,-73.9701
40.7377,-74.0089
40.7568,-74.004
40.7499,-74.0064
40.7442,-73.9804
40.7461,-73.99
40.76,-73.9672
40.7353,-73.9796
40.7646,-73.9858
40.7382,-73.9894
40.7261,-74.0096
40.7629,-73.9802
40.7433,-74.0037
40.7697,-73.9625
40.7998,-73.9405
40.7229,-74.0022
40.7665,-73.9694
40.7415,-73.9875
40.7763,-73.9597
40.7636,-73.9675
40.7583,-73.971
40.7146,-74.0158
40.7556,-73.9872
40.7654,-73.982
40.7688,-73.9564
40.7603,-73.9741
40.7334,-73.9971
40.7394,-73.9975
40.7761,-73.9603
40.7581,-73.9822
40.7661,-73.9695
40.7263,-73.9843
40.7647,-73.9699
40.7394,-74.0027
40.722,-74.004
40.7537,-73.9886
40.7386,-73.9884
40.7634,-73.9697
40.714,-74.0146
40.7043,-74.0111
40.7421,-74.0007
40.7569,-73.9744
40.732,-73.9882
40.7248,-73.9951
40.7469,-73.9905
40.7261,-73.9984
40.7522,-73.9876
40.742,-73.9948
40.7355,-74.0039
40.8028,-73.964
40.7762,-73.958
40.734,-74.0046
40.7577,-73.9872
40.7461,-73.993
40.7434,-73.992
40.7685,-73.9603
40.721,-74.0017
40.707,-74.0156
40.7418,-73.9956
40.7433,-73.9891
40.7558,-73.978
40.7339,-74.0058
40.7263,-73.9934
40.7592,-73.9826
40.7739,-73.9777
40.7681,-73.9586
40.7682,-73.9588
40.7247,-74.0078
40.8074,-73.967
40.7389,-73.9908
40.7581,-73.9835
40.7756,-73.9633
40.7347,-73.9885
40.7274,-74.0055
40.726,-74.0075
40.7195,-73.9849
40.7217,-73.992
40.7778,-73.9511
40.7466,-73.9859
40.7075,-74.01
40.7302,-73.9757
40.7253,-73.997
40.7645,-73.9754
40.7663,-73.9871
40.7643,-73.9958
40.7763,-73.9579
40.7322,-74.0021
40.764,-73.9732
40.7232,-73.9844
40.7501,-73.9949
40.7198,-74.0074
40.7461,-73.9732
40.7425,-73.994
40.7365,-73.9933
40.7604,-73.9815
40.7402,-74.0033
40.7597,-73.9809
40.7863,-73.9777
40.7801,-73.9501
40.7385,-73.9901
40.7182,-74.0003
40.7234,-74.008
40.7346,-74.0022
40.7591,-73.9746
40.7848,-73.9781
40.8116,-73.9448
40.7515,-74.0051
40.7149,-74.0099
40.7563,-73.9855
40.7599,-73.9709
40.8117,-73.9405
40.7405,-73.9893
40.7882,-73.9743
40.7303,-74.0069
40.7192,-73.9956
40.7418,-73.9935
40.7395,-73.9897
40.7702,-73.9536
40.7599,-73.9809
40.7459,-74.0054
40.7456,-73.9794
40.7487,-73.9925
40.7643,-73.9646
40.7603,-73.9722
40.7403,-73.9947
40.725,-73.9969
40.7308,-73.9955
40.7479,-73.9736
40.7647,-73.971
40.7913,-73.9756
40.7621,-73.9789
40.76,-73.9791
40.7505,-73.9758
40.7045,-74.0092
40.7877,-73.9528
40.7559,-73.9708
40.7626,-73.9731
40.7745,-73.9896
40.7349,-73.9989
40.7403,-74.0079
40.7515,-73.9938
40.7486,-73.977
40.7449,-74.0049
40.7398,-73.9957
40.7441,-74.007
40.7605,-73.9976
40.7356,-74.0078
40.7655,-73.9682
40.741,-74.0076
40.7493,-73.9768
40.7622,-73.9744
40.7399,-74.0007
40.7255,-73.9947
40.7788,-73.982
40.7558,-73.9708
40.7565,-73.9901
40.7626,-73.9717
40.776,-73.9479
40.7263,-74.0075
40.7754,-73.9538
40.7584,-73.9884
40.7406,-74.0077
40.765,-73.9787
40.76,-73.9923
40.7764,-73.9472
40.7382,-73.9806
40.704,-74.0092
40.7318,-74.0011
40.7816,-73.9546
40.7273,-73.9809
40.7613,-73.9915
40.7574,-73.985
40.7592,-73.965
40.761,-73.9669
40.736,-73.9859
40.7355,-73.9882
40.7425,-73.9959
40.7675,-73.9809
40.7527,-73.9692
40.7504,-73.9863
40.7245,-73.9974
40.7437,-73.9838
40.73,-74.0083
40.7201,-73.9892
40.7883,-73.9551
40.7544,-73.9882
40.7767,-73.9598
40.755,-73.9734
40.7483,-73.9743
40.7555,-73.9851
40.7184,-73.9855
40.7245,-74.0029
40.7282,-73.9956
40.7465,-74.0011
40.7652,-73.9754
40.725,-74.0005
40.7212,-74.0004
40.7501,-73.9846
40.7311,-73.9899
40.7549,-73.9841
40.7377,-74.008
40.7978,-73.9513
40.7381,-74.0093
40.7474,-73.9822
40.7522,-73.9819
40.7143,-74.0104
40.7325,-73.995
40.7544,-73.9739
40.7741,-73.9632
40.7197,-74.0001
40.7566,-73.9829
40.7609,-73.9799
40.7039,-74.0074
40.7898,-73.9758
40.7705,-73.948
40.7338,-74.0068
40.7196,-73.9847
40.7764,-73.9601
40.7581,-73.9741
40.7439,-73.9836
40.7491,-73.9757
40.7632,-73.9815
40.7883,-73.9806
40.7953,-73.9639
40.7466,-73.9849
40.7133,-73.9828
40.7643,-73.9807
40.7156,-73.9899
40.7538,-73.9913
40.7418,-73.9942
40.7181,-73.99
40.7209,-74.0041
40.7588,-73.9778
40.7256,-73.9766
40.7241,-73.9936
40.735,-74.0031
40.7282,-74.0053
40.7581,-73.9761
40.7526,-73.9861
40.765,-73.9766
40.7389,-74.0028
40.7595,-73.9765
40.7583,-73.9689
40.7194,-74.01
40.7379,-73.9921
40.7626,-73.9823
40.7762,-73.9477
40.7221,-73.9962
40.7571,-73.9859
40.7307,-73.981
40.7329,-73.994
40.7468,-74.0019
40.7828,-73.9754
40.7353,-74.005
40.7325,-73.9951
40.7553,-73.9748
40.7147,-74.016
40.7771,-73.9518
40.7576,-73.986
40.7042,-74.0132
40.7298,-73.9988
40.7516,-73.9938
40.736,-74.0052
40.7535,-73.972
40.7182,-73.9908
40.785,-73.9537
40.7606,-73.9871
40.7563,-73.9751
40.7492,-73.9919
40.7945,-73.9678
40.7243,-73.9926
40.7648,-73.9727
40.7643,-73.9752
40.7589,-73.9937
40.7736,-73.9576
40.7267,-73.9992
40.7433,-74.0074
40.7542,-73.9768
40.7032,-74.0141
40.7288,-74.0027
40.7956,-73.9658
40.753,-73.9797
40.7719,-73.9611
40.7326,-74.0018
40.7148,-74.0137
40.7255,-74.0004
40.7377,-74.0082
40.7169,-74.0123
40.7843,-73.9775
40.7607,-73.9756
40.7425,-73.9967
40.7295,-73.99
40.7408,-73.9902
40.7536,-73.9834
40.7625,-73.9768
40.7511,-73.9809
40.742,-73.9965
40.7819,-73.972
40.7747,-73.9591
40.7304,-74.0069
40.7231,-73.9842
40.7431,-74.0071
40.7372,-73.9865
40.7058,-74.0068
40.7616,-73.9676
40.7451,-73.9809
40.7545,-73.9792
40.7506,-73.9955
40.7397,-73.9909
40.7505,-73.9945
40.7203,-73.9795
40.745,-73.9823
40.7055,-74.0097
40.7653,-73.9779
40.7922,-73.9776
40.7452,-74.0078
40.7582,-73.9841
40.748,-74.0039
40.7673,-73.9642
40.8342,-73.945
40.7642,-73.9543
40.7612,-73.9997
40.7222,-73.9971
40.7258,-74.0075
40.7341,-73.9911
40.7248,-73.9921
40.7322,-74.0041
40.734,-74.0094
40.7284,-74.0036
40.7572,-73.9861
40.7245,-73.9755
40.7653,-73.9753
40.7519,-73.9767
40.7377,-74.0057
40.7417,-73.975
40.7334,-73.9997
40.7511,-73.9753
40.7336,-73.9851
40.7461,-73.9841
40.756,-73.9805
40.7703,-73.9605
40.7196,-74.003
40.7273,-73.979
40.725,-74.0056
40.7053,-74.0099
40.7279,-74.003
40.7746,-73.9825
40.7229,-74.0052
40.7453,-73.9907
40.7564,-73.9779
40.7331,-73.9795
40.744,-73.9837
40.7116,-74.0073
40.7293,-73.9777
40.7687,-73.9583
40.741,-74.0076
40.7438,-74.0034
40.7235,-74.0102
40.7648,-73.9781
40.7771,-73.9779
40.7412,-73.9849
40.7666,-73.9707
40.7453,-73.9887
40.7323,-73.9988
40.7285,-74.0037
40.72,-73.9882
40.7585,-73.9731
40.732,-74.0102
40.7128,-74.0091
40.7603,-74.0029
40.7203,-73.9963
40.7889,-73.9802
40.7506,-73.9856
40.7449,-73.9808
40.7504,-73.9833
